X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
47.0,47.0,train,0.0015101199393148293,78.42760997656126,0.8192229317345519
48.0,48.0,train,0.0016080978329223751,86.35972667509094,0.83821205696242
49.0,49.0,train,0.001134621126576962,56.68276028717169,0.7233960790160263
50.0,50.0,train,0.001535102706448715,79.33787778648195,0.8242667901710967
51.0,51.0,train,0.0016010682458458135,86.09149347975952,0.8369187090155679
52.0,52.0,train,9.399176914755051E-4,38.0094751552268,0.6551449044793491
53.0,53.0,train,0.0011782672686611454,60.565169171966915,0.7367381272309226
54.0,54.0,train,0.0011124591810872534,53.54261956171119,0.7163647434217733
55.0,55.0,train,6.390867896016749E-4,21.637254039382867,0.5151347294725787
56.0,56.0,train,0.0018505677429692356,97.26477616992041,0.8770663992189258
57.0,57.0,train,0.0012233107987219848,64.9272196884299,0.7498328971797918
58.0,58.0,train,0.0011241399616216889,55.3757819347658,0.7200927057534466
59.0,59.0,train,0.0012659899438867406,68.40393725576484,0.7616388250870634
